trade_date,stock_code,stock_name,board,market,industry,concepts,open,high,low,close,pre_close,pct_change,turnover_amount,turnover_rate,volume,volume_ratio,amplitude,market_cap,float_market_cap,limit_up_status,first_limit_up_time,last_limit_up_time,limit_up_break_count,consecutive_limit_up_count,tail_rise_pct,tail_volume_ratio,close_position_pct,above_vwap_most_day,stepwise_rise_after_1430,break_intraday_high,break_key_resistance,tail_pullback_holds,ma5,ma10,ma20,ma_alignment_up,pullback_to_ma10_or_ma20,close_above_ma5,recent_volume_rank_low,close_gt_open,kdj_low_turn_up,rsi_low_turn_up,theme_limit_up_count,theme_rank,theme_tail_reflow,theme_leader_auction,manual_note,data_source,captured_at,vwap_price,above_intraday_vwap,vwap_signal_source,real_board_limit_up_count,real_theme_limit_up_count,real_tail_volume_confirmed,tail_signal_source,tail_volume_confirmed,universe,universe_eligible,exclude_reason,theme_tags,is_focus_theme,matched_strategies,primary_strategy,candidate_score,score_reasons,pool_raw_level,pool_rank,pool_cap_note,pool_level,entry_reasons,risk_tags,premarket_layer,premarket_detail,intraday_layer,intraday_detail,tail_execution_layer,tail_execution_detail,workflow_summary,buy_point,sell_point,stop_point,first_take_profit_point,strong_follow_rule,defensive_stop_point,moving_take_profit_rule,point_basis,next_day_valid_if,next_day_weak_if,next_day_remove_if
2026-06-17,003004,声迅股份,深主板,SZ,计算机设备,,65.4,67.4,64.01,66.64,65.25,2.13,138601560,0.8,2101700,1.35,5.2,0,0,否,,,0,0,0.75,1.35,98.9,是,是,是,否,是,65.64,64.64,62.64,是,否,是,否,是,否,否,2,12,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-17 12:54:33,65.95,是,成交额/成交量推算,2,2,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,S1,S1,36.31,策略信号：S1；涨幅处于短线可观察区间；量比温和放大；换手偏低扣分；成交额超过1亿；收盘接近全天高位；风险扣分：流动性不足,,,,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；分时强于均价线；收盘位置强；形态命中；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-17,603116,红蜻蜓,沪主板,SH,服装家纺,,6.65,6.83,6.53,6.78,6.64,2.11,29669762,0.8,4455040,1.35,4.52,0,0,否,,,0,0,0.74,1.35,99.3,是,是,是,否,是,6.68,6.58,6.37,是,否,是,否,是,否,否,1,32,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-17 12:53:53,6.66,是,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,S1,S1,28.27,策略信号：S1；涨幅处于短线可观察区间；量比温和放大；换手偏低扣分；成交额偏低扣分；收盘接近全天高位；风险扣分：流动性不足,,,,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；分时强于均价线；收盘位置强；形态命中；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-17,002263,大东南,深主板,SZ,塑料,,4.24,4.43,4.21,4.36,4.27,2.11,937378918,2.0,216293780,1.35,5.15,0,0,否,,,0,0,0.74,1.35,98.4,是,是,是,否,是,4.29,4.23,4.1,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-17 12:54:20,4.33,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,S1,S1,65.27,策略信号：S1；涨幅处于短线可观察区间；量比温和放大；换手处于活跃区间；成交额超过3亿；收盘接近全天高位；暂无明显风险扣分,,,,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位,,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；分时强于均价线；收盘位置强；形态命中；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-17,002387,维信诺,深主板,SZ,光学光电子,,8.4,8.86,8.4,8.7,8.52,2.11,187814466,0.8,21515384,1.35,5.4,0,0,否,,,0,0,0.74,1.35,98.2,是,是,是,否,是,8.57,8.44,8.18,是,否,是,否,是,否,否,6,4,是,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-17 12:54:22,8.73,否,成交额/成交量推算,6,6,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,,,1.27,涨幅处于短线可观察区间；量比温和放大；换手偏低扣分；成交额超过1亿；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；板块联动；收盘位置强；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-17,600527,江南高纤,沪主板,SH,纺织制造,,2.36,2.49,2.33,2.43,2.38,2.1,168040440,0.8,69156750,1.35,6.72,0,0,否,,,0,0,0.73,1.35,97.6,是,是,是,否,是,2.39,2.36,2.28,是,否,是,否,是,否,否,1,31,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-17 12:53:37,2.43,是,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,S1,S1,33.25,策略信号：S1；涨幅处于短线可观察区间；量比温和放大；换手偏低扣分；成交额超过1亿；收盘位置较强；风险扣分：流动性不足,,,,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；分时强于均价线；收盘位置强；形态命中；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-17,000029,深深房Ａ,深主板,SZ,房地产开发,,27.96,28.8,27.09,28.2,27.62,2.1,265083162,0.8,9380455,1.35,6.19,0,0,否,,,0,0,0.73,1.35,97.9,是,是,是,否,是,27.78,27.35,26.51,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-17 12:54:04,28.26,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,,,-1.75,涨幅处于短线可观察区间；量比温和放大；换手偏低扣分；成交额超过1亿；收盘位置较强；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；收盘位置强；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-17,603165,荣晟环保,沪主板,SH,造纸,,15.41,15.98,15.41,15.73,15.41,2.08,59588650,0.8,3788500,1.35,3.7,0,0,否,,,0,0,0.73,1.35,98.4,是,是,是,否,是,15.49,15.26,14.79,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-17 12:53:53,15.73,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,S1,S1,33.21,策略信号：S1；涨幅处于短线可观察区间；量比温和放大；换手偏低扣分；收盘接近全天高位；风险扣分：流动性不足,,,,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；分时强于均价线；收盘位置强；形态命中；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-17,603966,法兰泰克,沪主板,SH,专用设备,,9.06,9.44,9.05,9.34,9.15,2.08,73036270,0.8,7837839,1.35,4.26,0,0,否,,,0,0,0.73,1.35,98.9,是,是,是,否,是,9.2,9.06,8.78,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-17 12:54:02,9.32,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,S1,S1,33.21,策略信号：S1；涨幅处于短线可观察区间；量比温和放大；换手偏低扣分；收盘接近全天高位；风险扣分：流动性不足,,,,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；分时强于均价线；收盘位置强；形态命中；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-17,603040,新坐标,沪主板,SH,汽车零部件,,95.0,98.29,94.15,97.1,95.13,2.07,137557160,0.8,1432443,1.35,4.35,0,0,否,,,0,0,0.72,1.35,98.8,是,是,是,否,是,95.64,94.19,91.27,是,否,是,否,是,否,否,2,6,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-17 12:53:51,96.03,是,成交额/成交量推算,2,2,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,S1,S1,36.19,策略信号：S1；涨幅处于短线可观察区间；量比温和放大；换手偏低扣分；成交额超过1亿；收盘接近全天高位；风险扣分：流动性不足,,,,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；分时强于均价线；收盘位置强；形态命中；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-17,605128,上海沿浦,沪主板,SH,汽车零部件,,24.83,25.62,24.71,25.47,24.96,2.04,122612235,0.8,4856798,1.35,3.65,0,0,否,,,0,0,0.71,1.35,99.4,是,是,是,否,是,25.09,24.71,23.94,是,否,是,否,是,否,否,2,6,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-17 12:54:02,25.25,是,成交额/成交量推算,2,2,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,S1,S1,36.13,策略信号：S1；涨幅处于短线可观察区间；量比温和放大；换手偏低扣分；成交额超过1亿；收盘接近全天高位；风险扣分：流动性不足,,,,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；分时强于均价线；收盘位置强；形态命中；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-17,603085,天成自控,沪主板,SH,汽车零部件,,12.24,12.62,12.14,12.54,12.29,2.03,103970901,0.8,8373800,1.35,3.91,0,0,否,,,0,0,0.71,1.35,99.4,是,是,是,否,是,12.35,12.16,11.79,是,否,是,否,是,否,否,2,6,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-17 12:53:51,12.42,是,成交额/成交量推算,2,2,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,S1,S1,36.11,策略信号：S1；涨幅处于短线可观察区间；量比温和放大；换手偏低扣分；成交额超过1亿；收盘接近全天高位；风险扣分：流动性不足,,,,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；分时强于均价线；收盘位置强；形态命中；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-17,000026,飞亚达,深主板,SZ,饰品,,20.98,21.83,20.68,21.18,20.76,2.02,173285121,0.8,8132101,1.35,5.54,0,0,否,,,0,0,0.71,1.35,97.0,是,是,是,否,是,20.86,20.54,19.91,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-17 12:54:04,21.31,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,,,-1.91,涨幅处于短线可观察区间；量比温和放大；换手偏低扣分；成交额超过1亿；收盘位置较强；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；收盘位置强；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-17,002957,科瑞技术,深主板,SZ,自动化设备,,56.5,58.44,56.08,56.67,55.55,2.02,1212961916,3.8,21217608,1.8,4.25,0,0,否,,,0,0,0.71,1.8,97.0,是,是,是,否,是,55.82,54.97,53.27,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-17 12:54:31,57.17,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,,,32.44,涨幅处于短线可观察区间；量比温和放大；换手处于活跃区间；成交额超过10亿；收盘位置较强；暂无明显风险扣分,,,,,,,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；收盘位置强；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-17,600362,江西铜业,沪主板,SH,工业金属,,47.0,47.47,45.7,47.43,46.5,2.0,1509961459,3.8,32335197,1.35,3.81,0,0,否,,,0,0,0.7,1.35,99.9,是,是,是,否,是,46.72,46.01,44.58,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-17 12:53:36,46.70,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,S1,S1,69.05,策略信号：S1；涨幅处于短线可观察区间；量比温和放大；换手处于活跃区间；成交额超过10亿；收盘接近全天高位；暂无明显风险扣分,,,,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位,,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；分时强于均价线；收盘位置强；形态命中；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-17,002408,齐翔腾达,深主板,SZ,炼化及贸易,,4.99,5.11,4.95,5.11,5.01,2.0,93409306,0.8,18468119,1.35,3.19,0,0,否,,,0,0,0.7,1.35,100.0,是,是,是,否,是,5.03,4.96,4.8,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-17 12:54:22,5.06,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,S1,S1,33.05,策略信号：S1；涨幅处于短线可观察区间；量比温和放大；换手偏低扣分；收盘接近全天高位；风险扣分：流动性不足,,,,,攻击型尾盘突破：尾盘阶梯推升、突破压力、收盘接近高位,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；分时强于均价线；收盘位置强；形态命中；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-17,603408,建霖家居,沪主板,SH,家居用品,,10.1,10.34,9.95,10.29,10.09,1.98,14403615,0.8,1420600,1.35,3.87,0,0,否,,,0,0,0.69,1.35,99.5,是,否,是,否,是,10.14,9.98,9.67,是,否,是,否,是,否,否,1,18,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-17 12:53:56,10.14,是,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,-10.95,量比温和放大；换手偏低扣分；成交额偏低扣分；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；分时强于均价线；收盘位置强；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-17,603986,兆易创新,沪主板,SH,半导体,半导体,521.0,560.0,521.0,543.3,532.76,1.98,17592708130,3.8,32302976,1.35,7.32,0,0,否,,,0,0,0.69,1.35,97.0,是,否,是,否,是,535.15,527.0,510.7,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-17 12:54:02,544.62,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,半导体,是,,,55.05,命中主题：半导体；量比温和放大；换手处于活跃区间；成交额超过10亿；收盘位置较强；暂无明显风险扣分,C,4,,C,重点主题观察：命中半导体，等待量价或板块延续确认,暂无明显风险标签,通过,命中重点主题：半导体,通过,量能承接；收盘位置强；涨幅/换手未过热,题材记录,仅作为题材异动或候补记录，暂不进入尾盘执行,盘前主题：通过；盘中验证：通过；尾盘执行：题材记录,,,,,,,,,高开0.5%-3%且冲到第一止盈点，先卖50%；放量继续上攻则小仓跟踪,平开或小幅高开，9:45前站不上分时均价线卖出；10:30前未走强退出或降到观察仓,低开超-1.5%且9:35前不能修复卖出；高开超3%第一波拉不动优先卖出；板块龙头低开低走或个股跌破均价线且无量反抽也退出
2026-06-17,600875,东方电气,沪主板,SH,其他电源设备Ⅱ,,31.08,32.44,31.01,31.68,31.07,1.96,1470223040,3.8,46230396,1.35,4.6,0,0,否,,,0,0,0.69,1.35,97.7,是,否,是,否,是,31.2,30.73,29.78,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-17 12:53:44,31.80,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,27.05,量比温和放大；换手处于活跃区间；成交额超过10亿；收盘位置较强；暂无明显风险扣分,,,,,,,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；收盘位置强；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-17,603920,世运电路,沪主板,SH,元件,,58.53,62.79,58.08,60.14,59.0,1.93,1556831230,3.8,25397959,1.35,7.98,0,0,否,,,0,0,0.68,1.35,95.8,是,否,否,否,是,59.24,58.34,56.53,是,否,是,否,是,否,否,7,2,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-17 12:54:01,61.30,否,成交额/成交量推算,7,7,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,27.05,量比温和放大；换手处于活跃区间；成交额超过10亿；收盘位置较强；暂无明显风险扣分,,,,,,,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；板块联动；收盘位置强；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-17,603978,深圳新星,沪主板,SH,金属新材料,,26.5,28.0,26.31,27.26,26.75,1.91,175288744,0.8,6437424,1.35,6.32,0,0,否,,,0,0,0.67,1.35,97.4,是,否,是,否,是,26.85,26.44,25.62,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-17 12:54:02,27.23,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,-5.95,量比温和放大；换手偏低扣分；成交额超过1亿；收盘位置较强；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；分时强于均价线；收盘位置强；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-17,000027,深圳能源,深主板,SZ,电力,电力,7.31,7.47,7.13,7.47,7.33,1.91,241180378,0.8,32929440,1.35,4.64,0,0,否,,,0,0,0.67,1.35,100.0,是,否,是,否,是,7.36,7.25,7.02,是,否,是,否,是,否,否,2,7,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-17 12:54:04,7.32,是,成交额/成交量推算,2,2,否,非分钟级数据，尾盘量未确认,否,深主板,是,,电力,是,,,25.05,命中主题：电力；量比温和放大；换手偏低扣分；成交额超过1亿；收盘接近全天高位；风险扣分：流动性不足；底层防御：评分 25.05 低于C池最低要求 45，不推荐,C,,,,底层防御：评分 25.05 低于C池最低要求 45，不推荐,流动性不足；底层防御：评分 25.05 低于C池最低要求 45，不推荐,通过,命中重点主题：电力,通过,量能承接；分时强于均价线；收盘位置强；涨幅/换手未过热,不执行,未进入候选池,盘前主题：通过；盘中验证：通过；尾盘执行：不执行,,,,,,,,,,,
2026-06-17,600012,皖通高速,沪主板,SH,铁路公路,,15.97,16.21,15.83,16.2,15.9,1.89,32366048,0.8,2019200,1.35,2.39,0,0,否,,,0,0,0.66,1.35,99.9,是,否,是,否,是,15.96,15.71,15.23,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-17 12:53:30,16.03,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,-10.95,量比温和放大；换手偏低扣分；成交额偏低扣分；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；分时强于均价线；收盘位置强；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-17,002803,吉宏股份,深主板,SZ,互联网电商,,21.79,22.82,21.75,22.42,22.01,1.86,140204319,0.8,6248110,1.35,4.86,0,0,否,,,0,0,0.65,1.35,98.2,是,否,是,否,是,22.08,21.75,21.07,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-17 12:54:28,22.44,否,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,,,-2.95,量比温和放大；换手偏低扣分；成交额超过1亿；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；收盘位置强；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-17,600293,三峡新材,沪主板,SH,玻璃玻纤,,3.75,3.94,3.72,3.86,3.79,1.85,433464509,2.0,112076474,1.35,5.8,0,0,否,,,0,0,0.65,1.35,98.0,是,否,是,否,是,3.8,3.74,3.63,是,否,是,否,是,否,否,6,3,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-17 12:53:34,3.87,否,成交额/成交量推算,6,6,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,26.05,量比温和放大；换手处于活跃区间；成交额超过3亿；收盘接近全天高位；暂无明显风险扣分,,,,,,,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；板块联动；收盘位置强；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-17,603958,哈森股份,沪主板,SH,服装家纺,,20.3,21.09,20.15,20.63,20.26,1.83,66517637,0.8,3234000,1.35,4.64,0,0,否,,,0,0,0.64,1.35,97.8,是,否,是,否,是,20.32,20.01,19.39,是,否,是,否,是,否,否,1,32,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-17 12:54:02,20.57,是,成交额/成交量推算,1,1,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,-8.95,量比温和放大；换手偏低扣分；收盘位置较强；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；分时强于均价线；收盘位置强；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-17,002134,天津普林,深主板,SZ,元件,,28.58,30.13,28.51,29.51,28.98,1.83,259705145,0.8,8809760,1.35,5.59,0,0,否,,,0,0,0.64,1.35,97.9,是,否,是,否,是,29.07,28.62,27.74,是,否,是,否,是,否,否,7,2,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-17 12:54:16,29.48,是,成交额/成交量推算,7,7,否,非分钟级数据，尾盘量未确认,否,深主板,是,,,否,,,-5.95,量比温和放大；换手偏低扣分；成交额超过1亿；收盘位置较强；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；分时强于均价线；板块联动；收盘位置强；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-17,600857,宁波中百,沪主板,SH,一般零售,,15.87,16.27,15.5,16.2,15.91,1.82,120021389,0.8,7507638,1.35,4.84,0,0,否,,,0,0,0.64,1.35,99.6,是,否,是,否,是,15.96,15.71,15.23,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-17 12:53:42,15.99,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,-2.95,量比温和放大；换手偏低扣分；成交额超过1亿；收盘接近全天高位；风险扣分：流动性不足,,,,,,流动性不足,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；分时强于均价线；收盘位置强；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
2026-06-17,600906,财达证券,沪主板,SH,证券Ⅱ,,7.24,7.49,7.19,7.4,7.27,1.79,656213464,2.0,88915006,1.35,4.13,0,0,否,,,0,0,0.63,1.35,98.8,是,否,是,否,是,7.29,7.18,6.96,是,否,是,否,是,否,否,0,99,否,,新浪行情本地股票池快照；股票池来自历史成功采集，尾盘字段为日线快照近似值,sina_hq_universe_snapshot,2026-06-17 12:53:44,7.38,是,成交额/成交量推算,0,0,否,非分钟级数据，尾盘量未确认,否,沪主板,是,,,否,,,26.05,量比温和放大；换手处于活跃区间；成交额超过3亿；收盘接近全天高位；暂无明显风险扣分,,,,,,,未命中,未命中当前重点主题，暂不进入主线优先级,不足,量能承接；分时强于均价线；收盘位置强；涨幅/换手未过热,不执行,未进入候选池,盘前主题：未命中；盘中验证：不足；尾盘执行：不执行,,,,,,,,,,,
